date,region,latitude,longitude,temp_avg_c,temp_avg_f,hdd,cdd,hdd_7,cdd_7,hdd_14,cdd_14,hdd_30,cdd_30
2025-11-24,Cushing_Oklahoma,35.9849,-96.7697,12.0,53.6,11.399999999999999,0.0,7.905428571428571,0.0,5.857285714285715,0.33557142857142913,7.9854,0.15660000000000024
2025-11-25,Cushing_Oklahoma,35.9849,-96.7697,11.73,53.114000000000004,11.885999999999996,0.0,9.263142857142855,0.0,5.804571428571427,0.33557142857142913,8.1852,0.15660000000000024
2025-11-26,Cushing_Oklahoma,35.9849,-96.7697,5.87,42.566,22.433999999999997,0.0,11.79085714285714,0.0,6.821571428571427,0.33557142857142913,8.7486,0.15660000000000024
2025-11-27,Cushing_Oklahoma,35.9849,-96.7697,7.39,45.302,19.698,0.0,14.568,0.0,8.023714285714286,0.33557142857142913,9.165600000000001,0.15660000000000024
2025-11-28,Cushing_Oklahoma,35.9849,-96.7697,7.98,46.364000000000004,18.635999999999996,0.0,16.637999999999998,0.0,9.354857142857142,0.2691428571428572,9.276,0.15660000000000024
2025-11-29,Cushing_Oklahoma,35.9849,-96.7697,7.09,44.762,20.238,0.0,17.288571428571426,0.0,10.80042857142857,0.11657142857142892,9.4344,0.15660000000000024
2025-11-30,Cushing_Oklahoma,35.9849,-96.7697,-0.73,30.686,34.314,0.0,19.800857142857144,0.0,13.038857142857141,0.11657142857142892,10.166400000000001,0.15660000000000024
2025-12-01,Cushing_Oklahoma,35.9849,-96.7697,,,0.0,0.0,18.172285714285714,0.0,13.038857142857141,0.0,9.7414,0.15660000000000024
2025-12-02,Cushing_Oklahoma,35.9849,-96.7697,,,0.0,0.0,16.474285714285713,0.0,12.868714285714285,0.0,9.2894,0.15660000000000024
2020-12-03,Dallas_TX,32.776664,-96.796988,4.31,39.758,25.241999999999997,0.0,25.241999999999997,0.0,25.241999999999997,0.0,25.241999999999997,0.0
2020-12-04,Dallas_TX,32.776664,-96.796988,5.61,42.098,22.902,0.0,24.072,0.0,24.072,0.0,24.072,0.0
2020-12-05,Dallas_TX,32.776664,-96.796988,7.99,46.382,18.618000000000002,0.0,22.254,0.0,22.254,0.0,22.254,0.0
2020-12-06,Dallas_TX,32.776664,-96.796988,8.15,46.67,18.33,0.0,21.273,0.0,21.273,0.0,21.273,0.0
2020-12-07,Dallas_TX,32.776664,-96.796988,8.42,47.156,17.844,0.0,20.587200000000003,0.0,20.587200000000003,0.0,20.587200000000003,0.0
2020-12-08,Dallas_TX,32.776664,-96.796988,11.02,51.836,13.164000000000001,0.0,19.349999999999998,0.0,19.349999999999998,0.0,19.349999999999998,0.0
2020-12-09,Dallas_TX,32.776664,-96.796988,11.85,53.33,11.670000000000002,0.0,18.252857142857145,0.0,18.252857142857145,0.0,18.252857142857145,0.0
2020-12-10,Dallas_TX,32.776664,-96.796988,13.04,55.471999999999994,9.528000000000006,0.0,16.008000000000003,0.0,17.16225,0.0,17.16225,0.0
2020-12-11,Dallas_TX,32.776664,-96.796988,14.22,57.596000000000004,7.403999999999996,0.0,13.793999999999999,0.0,16.078,0.0,16.078,0.0
2020-12-12,Dallas_TX,32.776664,-96.796988,6.66,43.988,21.012,0.0,14.136,0.0,16.5714,0.0,16.5714,0.0
2020-12-13,Dallas_TX,32.776664,-96.796988,3.98,39.164,25.836,0.0,15.208285714285713,0.0,17.413636363636364,0.0,17.413636363636364,0.0
2020-12-14,Dallas_TX,32.776664,-96.796988,1.96,35.528,29.472,0.0,16.869428571428575,0.0,18.418499999999998,0.0,18.418499999999998,0.0
2020-12-15,Dallas_TX,32.776664,-96.796988,3.66,38.588,26.412,0.0,18.762,0.0,19.033384615384616,0.0,19.033384615384616,0.0
2020-12-16,Dallas_TX,32.776664,-96.796988,2.31,36.158,28.842,0.0,21.215142857142858,0.0,19.734,0.0,19.734,0.0
2020-12-17,Dallas_TX,32.776664,-96.796988,4.75,40.55,24.450000000000003,0.0,23.346857142857143,0.0,19.677428571428575,0.0,20.0484,0.0
2020-12-18,Dallas_TX,32.776664,-96.796988,8.71,47.678000000000004,17.321999999999996,0.0,24.763714285714286,0.0,19.27885714285714,0.0,19.878,0.0
2020-12-19,Dallas_TX,32.776664,-96.796988,11.16,52.088,12.911999999999999,0.0,23.606571428571424,0.0,18.871285714285712,0.0,19.468235294117648,0.0
2020-12-20,Dallas_TX,32.776664,-96.796988,8.59,47.462,17.537999999999997,0.0,22.421142857142858,0.0,18.814714285714285,0.0,19.361,0.0
2020-12-21,Dallas_TX,32.776664,-96.796988,10.74,51.332,13.668,0.0,20.16342857142857,0.0,18.516428571428573,0.0,19.06136842105263,0.0
2020-12-22,Dallas_TX,32.776664,-96.796988,12.0,53.6,11.399999999999999,0.0,18.01885714285714,0.0,18.390428571428572,0.0,18.6783,0.0
2020-12-23,Dallas_TX,32.776664,-96.796988,12.2,53.96,11.04,0.0,15.475714285714286,0.0,18.345428571428574,0.0,18.31457142857143,0.0
2020-12-24,Dallas_TX,32.776664,-96.796988,3.69,38.642,26.357999999999997,0.0,15.748285714285714,0.0,19.547571428571427,0.0,18.68018181818182,0.0
2020-12-25,Dallas_TX,32.776664,-96.796988,5.85,42.53,22.47,0.0,16.483714285714285,0.0,20.623714285714282,0.0,18.844956521739128,0.0
2020-12-26,Dallas_TX,32.776664,-96.796988,9.54,49.172,15.828000000000003,0.0,16.90028571428571,0.0,20.25342857142857,0.0,18.71925,0.0
2020-12-27,Dallas_TX,32.776664,-96.796988,11.98,53.564,11.436,0.0,16.02857142857143,0.0,19.22485714285714,0.0,18.42792,0.0
2020-12-28,Dallas_TX,32.776664,-96.796988,10.24,50.432,14.567999999999998,0.0,16.157142857142855,0.0,18.160285714285713,0.0,18.279461538461536,0.0
2020-12-29,Dallas_TX,32.776664,-96.796988,15.22,59.396,5.603999999999999,0.0,15.329142857142855,0.0,16.674,0.0,17.81,0.0
2020-12-30,Dallas_TX,32.776664,-96.796988,8.79,47.821999999999996,17.178000000000004,0.0,16.206,0.0,15.840857142857143,0.0,17.78742857142857,0.0
2020-12-31,Dallas_TX,32.776664,-96.796988,2.68,36.824,28.176000000000002,0.0,16.465714285714284,0.0,16.107,0.0,18.145655172413793,0.0
2021-01-01,Dallas_TX,32.776664,-96.796988,2.25,36.05,28.950000000000003,0.0,17.391428571428573,0.0,16.937571428571427,0.0,18.5058,0.0
2021-01-02,Dallas_TX,32.776664,-96.796988,3.71,38.678,26.322000000000003,0.0,18.89057142857143,0.0,17.89542857142857,0.0,18.541800000000002,0.0
2021-01-03,Dallas_TX,32.776664,-96.796988,6.06,42.908,22.092,0.0,20.412857142857145,0.0,18.220714285714287,0.0,18.514799999999997,0.0
2021-01-04,Dallas_TX,32.776664,-96.796988,8.62,47.516,17.484,0.0,20.82942857142857,0.0,18.493285714285715,0.0,18.477,0.0
2021-01-05,Dallas_TX,32.776664,-96.796988,9.09,48.362,16.637999999999998,0.0,22.405714285714286,0.0,18.867428571428572,0.0,18.4206,0.0
2021-01-06,Dallas_TX,32.776664,-96.796988,11.31,52.358000000000004,12.641999999999996,0.0,21.757714285714286,0.0,18.98185714285714,0.0,18.2472,0.0
2021-01-07,Dallas_TX,32.776664,-96.796988,7.02,44.635999999999996,20.364000000000004,0.0,20.641714285714283,0.0,18.553714285714285,0.0,18.487199999999998,0.0
2021-01-08,Dallas_TX,32.776664,-96.796988,4.03,39.254,25.746000000000002,0.0,20.184,0.0,18.787714285714287,0.0,18.9564,0.0
2021-01-09,Dallas_TX,32.776664,-96.796988,2.35,36.230000000000004,28.769999999999996,0.0,20.533714285714286,0.0,19.712142857142858,0.0,19.5978,0.0
2021-01-10,Dallas_TX,32.776664,-96.796988,1.54,34.772,30.228,0.0,21.695999999999998,0.0,21.05442857142857,0.0,20.358600000000003,0.0
2021-01-11,Dallas_TX,32.776664,-96.796988,2.58,36.644,28.356,0.0,23.249142857142854,0.0,22.03928571428571,0.0,20.6034,0.0
2021-01-12,Dallas_TX,32.776664,-96.796988,3.22,37.796,27.204,0.0,24.75857142857143,0.0,23.582142857142856,0.0,20.649,0.0
2021-01-13,Dallas_TX,32.776664,-96.796988,5.62,42.116,22.884,0.0,26.221714285714288,0.0,23.989714285714285,0.0,20.429399999999998,0.0
2021-01-14,Dallas_TX,32.776664,-96.796988,7.59,45.662,19.338,0.0,26.075142857142858,0.0,23.358428571428572,0.0,20.1936,0.0
2021-01-15,Dallas_TX,32.776664,-96.796988,4.9,40.82,24.18,0.0,25.851428571428574,0.0,23.017714285714288,0.0,20.038200000000003,0.0
2021-01-16,Dallas_TX,32.776664,-96.796988,5.05,41.09,23.909999999999997,0.0,25.157142857142855,0.0,22.845428571428574,0.0,20.0202,0.0
2021-01-17,Dallas_TX,32.776664,-96.796988,6.91,44.438,20.561999999999998,0.0,23.776285714285713,0.0,22.736142857142855,0.0,20.1282,0.0
2021-01-18,Dallas_TX,32.776664,-96.796988,9.81,49.658,15.341999999999999,0.0,21.917142857142856,0.0,22.583142857142857,0.0,20.2092,0.0
2021-01-19,Dallas_TX,32.776664,-96.796988,10.31,50.558,14.442,0.0,20.094,0.0,22.426285714285715,0.0,20.105999999999998,0.0
2021-01-20,Dallas_TX,32.776664,-96.796988,7.55,45.59,19.409999999999997,0.0,19.597714285714282,0.0,22.909714285714283,0.0,20.297399999999996,0.0
2021-01-21,Dallas_TX,32.776664,-96.796988,10.63,51.134,13.866,0.0,18.816,0.0,22.44557142857143,0.0,20.379599999999996,0.0
2021-01-22,Dallas_TX,32.776664,-96.796988,10.14,50.252,14.747999999999998,0.0,17.468571428571426,0.0,21.66,0.0,20.5032,0.0
2021-01-23,Dallas_TX,32.776664,-96.796988,9.57,49.226,15.774000000000001,0.0,16.30628571428571,0.0,20.731714285714286,0.0,20.1504,0.0
2021-01-24,Dallas_TX,32.776664,-96.796988,14.35,57.83,7.170000000000002,0.0,14.393142857142859,0.0,19.084714285714288,0.0,19.6404,0.0
2021-01-25,Dallas_TX,32.776664,-96.796988,15.08,59.144,5.856000000000002,0.0,13.037999999999998,0.0,17.477571428571427,0.0,19.308,0.0
2021-01-26,Dallas_TX,32.776664,-96.796988,7.0,44.6,20.4,0.0,13.889142857142856,0.0,16.991571428571426,0.0,19.606800000000003,0.0
2021-01-27,Dallas_TX,32.776664,-96.796988,4.32,39.776,25.223999999999997,0.0,14.719714285714286,0.0,17.158714285714286,0.0,19.962,0.0
2021-01-28,Dallas_TX,32.776664,-96.796988,2.73,36.914,28.086,0.0,16.751142857142856,0.0,17.783571428571427,0.0,20.7114,0.0
2021-01-29,Dallas_TX,32.776664,-96.796988,8.08,46.544,18.456000000000003,0.0,17.28085714285714,0.0,17.374714285714283,0.0,20.754,0.0
2021-01-30,Dallas_TX,32.776664,-96.796988,14.43,57.974000000000004,7.025999999999996,0.0,16.031142857142857,0.0,16.168714285714284,0.0,20.048999999999996,0.0
2021-01-31,Dallas_TX,32.776664,-96.796988,7.12,44.816,20.183999999999997,0.0,17.890285714285714,0.0,16.141714285714283,0.0,19.7568,0.0
2021-02-01,Dallas_TX,32.776664,-96.796988,6.32,43.376000000000005,21.623999999999995,0.0,20.142857142857142,0.0,16.59042857142857,0.0,19.600199999999997,0.0
2021-02-02,Dallas_TX,32.776664,-96.796988,8.21,46.778000000000006,18.221999999999994,0.0,19.83171428571428,0.0,16.86042857142857,0.0,19.4712,0.0
2021-02-03,Dallas_TX,32.776664,-96.796988,11.56,52.808,12.192,0.0,17.97,0.0,16.34485714285714,0.0,19.2948,0.0
2021-02-04,Dallas_TX,32.776664,-96.796988,12.03,53.653999999999996,11.346000000000004,0.0,15.578571428571426,0.0,16.16485714285714,0.0,19.118399999999998,0.0
2021-02-05,Dallas_TX,32.776664,-96.796988,7.31,45.158,19.842,0.0,15.776571428571426,0.0,16.528714285714283,0.0,19.3584,0.0
2021-02-06,Dallas_TX,32.776664,-96.796988,6.1,42.980000000000004,22.019999999999996,0.0,17.918571428571425,0.0,16.97485714285714,0.0,19.4136,0.0
2021-02-07,Dallas_TX,32.776664,-96.796988,6.13,43.034,21.966,0.0,18.173142857142857,0.0,18.031714285714283,0.0,19.287599999999998,0.0
2021-02-08,Dallas_TX,32.776664,-96.796988,9.23,48.614000000000004,16.385999999999996,0.0,17.424857142857142,0.0,18.783857142857137,0.0,18.8748,0.0
2021-02-09,Dallas_TX,32.776664,-96.796988,1.41,34.538,30.462000000000003,0.0,19.17342857142857,0.0,19.50257142857143,0.0,18.8826,0.0
2021-02-10,Dallas_TX,32.776664,-96.796988,-0.6,30.92,34.08,0.0,22.30028571428571,0.0,20.135142857142856,0.0,19.0734,0.0
2021-02-11,Dallas_TX,32.776664,-96.796988,-1.72,28.904,36.096000000000004,0.0,25.835999999999995,0.0,20.707285714285714,0.0,19.3698,0.0
2021-02-12,Dallas_TX,32.776664,-96.796988,-2.61,27.302,37.698,0.0,28.386857142857142,0.0,22.08171428571428,0.0,19.8636,0.0
2021-02-13,Dallas_TX,32.776664,-96.796988,-3.63,25.466,39.534,0.0,30.88885714285714,0.0,24.40371428571428,0.0,20.536800000000003,0.0
2021-02-14,Dallas_TX,32.776664,-96.796988,-7.57,18.374000000000002,46.626,0.0,34.41171428571428,0.0,26.29242857142857,0.0,21.285,0.0
2021-02-15,Dallas_TX,32.776664,-96.796988,-11.17,11.893999999999998,53.106,0.0,39.65742857142857,0.0,28.54114285714286,0.0,22.2582,0.0
2021-02-16,Dallas_TX,32.776664,-96.796988,-10.19,13.658000000000001,51.342,0.0,42.64028571428571,0.0,30.90685714285714,0.0,23.2842,0.0
2021-02-17,Dallas_TX,32.776664,-96.796988,-3.79,25.178,39.822,0.0,43.460571428571434,0.0,32.88042857142857,0.0,24.100199999999997,0.0
2021-02-18,Dallas_TX,32.776664,-96.796988,-3.73,25.286,39.714,0.0,43.97742857142857,0.0,34.90671428571428,0.0,24.942600000000002,0.0
2021-02-19,Dallas_TX,32.776664,-96.796988,-3.14,26.348,38.652,0.0,44.11371428571429,0.0,36.25028571428572,0.0,25.584,0.0
2021-02-20,Dallas_TX,32.776664,-96.796988,2.48,36.464,28.536,0.0,42.54257142857143,0.0,36.715714285714284,0.0,26.073,0.0
2021-02-21,Dallas_TX,32.776664,-96.796988,7.48,45.464,19.536,0.0,38.67257142857143,0.0,36.542142857142856,0.0,26.232599999999998,0.0
2021-02-22,Dallas_TX,32.776664,-96.796988,8.65,47.57,17.43,0.0,33.576,0.0,36.61671428571429,0.0,26.2878,0.0
2021-02-23,Dallas_TX,32.776664,-96.796988,13.49,56.282,8.718000000000004,0.0,27.486857142857144,0.0,35.06357142857143,0.0,26.3394,0.0
2021-02-24,Dallas_TX,32.776664,-96.796988,14.35,57.83,7.170000000000002,0.0,22.822285714285716,0.0,33.14142857142857,0.0,26.3832,0.0
2021-02-25,Dallas_TX,32.776664,-96.796988,8.48,47.264,17.735999999999997,0.0,19.682571428571432,0.0,31.830000000000002,0.0,26.294399999999996,0.0
2021-02-26,Dallas_TX,32.776664,-96.796988,10.49,50.882,14.118000000000002,0.0,16.177714285714284,0.0,30.145714285714288,0.0,25.9242,0.0
2021-02-27,Dallas_TX,32.776664,-96.796988,15.14,59.251999999999995,5.748000000000005,0.0,12.922285714285717,0.0,27.732428571428567,0.0,25.1796,0.0
2021-02-28,Dallas_TX,32.776664,-96.796988,16.37,61.466,3.533999999999999,0.0,10.636285714285716,0.0,24.654428571428575,0.0,24.6822,0.0
2021-03-01,Dallas_TX,32.776664,-96.796988,9.2,48.56,16.439999999999998,0.0,10.494857142857143,0.0,22.03542857142857,0.0,24.996,0.0
2021-03-02,Dallas_TX,32.776664,-96.796988,10.16,50.288,14.712000000000003,0.0,11.351142857142857,0.0,19.419000000000004,0.0,24.813599999999997,0.0
2021-03-03,Dallas_TX,32.776664,-96.796988,10.74,51.332,13.668,0.0,12.279428571428571,0.0,17.550857142857144,0.0,24.5484,0.0
2021-03-04,Dallas_TX,32.776664,-96.796988,13.64,56.552,8.448,0.0,10.95257142857143,0.0,15.317571428571428,0.0,24.222600000000003,0.0
2021-03-05,Dallas_TX,32.776664,-96.796988,14.04,57.272,7.7280000000000015,0.0,10.039714285714286,0.0,13.108714285714287,0.0,24.073800000000002,0.0
2021-03-06,Dallas_TX,32.776664,-96.796988,10.76,51.368,13.631999999999998,0.0,11.166,0.0,12.044142857142857,0.0,24.15,0.0
2021-03-07,Dallas_TX,32.776664,-96.796988,10.71,51.278000000000006,13.721999999999994,0.0,12.62142857142857,0.0,11.628857142857143,0.0,23.946000000000005,0.0
2021-03-08,Dallas_TX,32.776664,-96.796988,12.4,54.32,10.68,0.0,11.79857142857143,0.0,11.146714285714285,0.0,23.567999999999998,0.0
2021-03-09,Dallas_TX,32.776664,-96.796988,16.72,62.096,2.9040000000000035,0.0,10.111714285714283,0.0,10.731428571428571,0.0,22.9326,0.0
2021-03-10,Dallas_TX,32.776664,-96.796988,19.13,66.434,0.0,1.4339999999999975,8.159142857142857,0.2048571428571425,10.219285714285714,0.10242857142857124,22.3864,0.04779999999999992
2021-03-11,Dallas_TX,32.776664,-96.796988,21.18,70.124,0.0,5.123999999999995,6.952285714285714,0.9368571428571418,8.952428571428571,0.4684285714285709,21.371,0.21859999999999977
2021-03-12,Dallas_TX,32.776664,-96.796988,21.54,70.77199999999999,0.0,5.771999999999991,5.848285714285714,1.7614285714285691,7.944000000000001,0.8807142857142846,20.235,0.4109999999999995
2021-03-13,Dallas_TX,32.776664,-96.796988,20.2,68.36,0.0,3.3599999999999994,3.9008571428571424,2.241428571428569,7.533428571428571,1.1207142857142844,19.031799999999997,0.5229999999999995
2021-03-14,Dallas_TX,32.776664,-96.796988,16.83,62.294,2.706000000000003,0.0,2.327142857142858,2.241428571428569,7.474285714285714,1.1207142857142844,17.8654,0.5229999999999995
2021-03-15,Dallas_TX,32.776664,-96.796988,15.64,60.152,4.847999999999999,0.0,1.4940000000000009,2.241428571428569,6.646285714285715,1.1207142857142844,16.7092,0.5229999999999995
2021-03-16,Dallas_TX,32.776664,-96.796988,17.64,63.751999999999995,1.2480000000000047,0.0,1.2574285714285725,2.241428571428569,5.684571428571429,1.1207142857142844,15.1966,0.5229999999999995
2021-03-17,Dallas_TX,32.776664,-96.796988,15.5,59.9,5.100000000000001,0.0,1.986000000000001,2.0365714285714267,5.072571428571428,1.1207142857142844,13.5964,0.5229999999999995
2021-03-18,Dallas_TX,32.776664,-96.796988,9.58,49.244,15.756,0.0,4.236857142857144,1.3045714285714272,5.594571428571429,1.1207142857142844,12.410200000000001,0.5229999999999995
2021-03-19,Dallas_TX,32.776664,-96.796988,10.22,50.396,14.604,0.0,6.323142857142858,0.4799999999999999,6.0857142857142845,1.1207142857142844,11.569600000000001,0.5229999999999995
2021-03-20,Dallas_TX,32.776664,-96.796988,11.92,53.456,11.543999999999997,0.0,7.972285714285715,0.0,5.936571428571428,1.1207142857142844,10.6306,0.5229999999999995
2021-03-21,Dallas_TX,32.776664,-96.796988,13.18,55.724000000000004,9.275999999999996,0.0,8.910857142857143,0.0,5.619,1.1207142857142844,9.651399999999999,0.5229999999999995
2021-03-22,Dallas_TX,32.776664,-96.796988,14.03,57.254,7.746000000000002,0.0,9.324857142857143,0.0,5.409428571428571,1.1207142857142844,8.9584,0.5229999999999995
2021-03-23,Dallas_TX,32.776664,-96.796988,14.76,58.568,6.432000000000002,0.0,10.065428571428571,0.0,5.661428571428572,1.1207142857142844,8.521600000000001,0.5229999999999995
2021-03-24,Dallas_TX,32.776664,-96.796988,15.79,60.422,4.578000000000003,0.0,9.990857142857143,0.0,5.988428571428572,1.0182857142857134,8.0932,0.5229999999999995
2021-03-25,Dallas_TX,32.776664,-96.796988,14.39,57.902,7.097999999999999,0.0,8.754,0.0,6.4954285714285716,0.6522857142857136,8.039200000000001,0.5229999999999995
2021-03-26,Dallas_TX,32.776664,-96.796988,15.89,60.602,4.398000000000003,0.0,7.296,0.0,6.809571428571429,0.23999999999999996,7.9468,0.5229999999999995
2021-03-27,Dallas_TX,32.776664,-96.796988,18.85,65.93,0.0,0.9300000000000068,5.646857142857144,0.13285714285714384,6.809571428571429,0.06642857142857192,7.3556,0.5539999999999997
2021-03-28,Dallas_TX,32.776664,-96.796988,14.95,58.91,6.090000000000003,0.0,5.191714285714288,0.13285714285714384,7.051285714285716,0.06642857142857192,7.088,0.5539999999999997
2021-03-29,Dallas_TX,32.776664,-96.796988,15.47,59.846000000000004,5.153999999999996,0.0,4.821428571428572,0.13285714285714384,7.073142857142857,0.06642857142857192,7.0682,0.5539999999999997
2021-03-30,Dallas_TX,32.776664,-96.796988,19.14,66.452,0.0,1.4519999999999982,3.9025714285714295,0.340285714285715,6.984000000000001,0.1701428571428575,6.9504,0.6023999999999996
2021-03-31,Dallas_TX,32.776664,-96.796988,13.92,57.056,7.944000000000003,0.0,4.383428571428572,0.340285714285715,7.187142857142858,0.1701428571428575,6.6672,0.6023999999999996
2021-04-01,Dallas_TX,32.776664,-96.796988,11.97,53.546,11.454,0.0,5.005714285714286,0.340285714285715,6.879857142857143,0.1701428571428575,6.558600000000001,0.6023999999999996
2021-04-02,Dallas_TX,32.776664,-96.796988,13.17,55.706,9.293999999999997,0.0,5.7051428571428575,0.340285714285715,6.500571428571428,0.1701428571428575,6.412800000000001,0.6023999999999996
2021-04-03,Dallas_TX,32.776664,-96.796988,15.54,59.971999999999994,5.028000000000006,0.0,6.423428571428572,0.20742857142857116,6.035142857142858,0.1701428571428575,6.2988,0.6023999999999996
2021-04-04,Dallas_TX,32.776664,-96.796988,17.17,62.906000000000006,2.093999999999994,0.0,5.852571428571428,0.20742857142857116,5.522142857142858,0.1701428571428575,6.111,0.6023999999999996
2021-04-05,Dallas_TX,32.776664,-96.796988,18.57,65.426,0.0,0.42600000000000193,5.1162857142857145,0.2682857142857143,4.968857142857144,0.20057142857142907,5.656599999999999,0.6165999999999997
2021-04-06,Dallas_TX,32.776664,-96.796988,21.74,71.132,0.0,6.132000000000005,5.1162857142857145,0.9368571428571438,4.509428571428572,0.6385714285714295,5.1992,0.8209999999999998
2021-04-07,Dallas_TX,32.776664,-96.796988,20.13,68.234,0.0,3.2339999999999947,3.981428571428571,1.398857142857143,4.182428571428572,0.869571428571429,4.8431999999999995,0.9287999999999996
2021-04-08,Dallas_TX,32.776664,-96.796988,19.43,66.974,0.0,1.9740000000000038,2.3451428571428568,1.6808571428571437,3.6754285714285717,1.0105714285714293,4.7463999999999995,0.9945999999999998
2021-04-09,Dallas_TX,32.776664,-96.796988,22.26,72.068,0.0,7.067999999999998,1.0174285714285713,2.690571428571429,3.361285714285714,1.515428571428572,4.7463999999999995,1.1824
2021-04-10,Dallas_TX,32.776664,-96.796988,16.08,60.943999999999996,4.0560000000000045,0.0,0.8785714285714283,2.690571428571429,3.6510000000000002,1.449,4.881600000000001,1.0116
2021-04-11,Dallas_TX,32.776664,-96.796988,19.08,66.344,0.0,1.343999999999994,0.5794285714285721,2.882571428571428,3.216,1.5449999999999997,4.881600000000001,0.8640000000000001
2021-04-12,Dallas_TX,32.776664,-96.796988,20.17,68.30600000000001,0.0,3.3060000000000116,0.5794285714285721,3.294000000000001,2.8478571428571433,1.7811428571428576,4.881600000000001,0.8622000000000004
2021-04-13,Dallas_TX,32.776664,-96.796988,19.55,67.19,0.0,2.1899999999999977,0.5794285714285721,2.730857142857143,2.8478571428571433,1.8338571428571433,4.7914,0.9352000000000004
2021-04-14,Dallas_TX,32.776664,-96.796988,18.43,65.174,0.0,0.1740000000000066,0.5794285714285721,2.2937142857142874,2.2804285714285717,1.8462857142857152,4.6298,0.9410000000000006
2021-04-15,Dallas_TX,32.776664,-96.796988,14.9,58.82,6.18,0.0,1.4622857142857149,2.011714285714287,1.9037142857142857,1.8462857142857152,4.794200000000001,0.9410000000000006
2021-04-16,Dallas_TX,32.776664,-96.796988,14.97,58.946000000000005,6.053999999999995,0.0,2.327142857142857,1.0020000000000013,1.6722857142857142,1.8462857142857152,4.826,0.9410000000000006
2021-04-17,Dallas_TX,32.776664,-96.796988,11.8,53.24,11.759999999999998,0.0,3.4277142857142846,1.0020000000000013,2.1531428571428566,1.8462857142857152,4.6928,0.9410000000000006
2021-04-18,Dallas_TX,32.776664,-96.796988,13.19,55.742,9.258000000000003,0.0,4.750285714285714,0.8100000000000023,2.664857142857143,1.8462857142857152,4.514600000000001,0.9410000000000006
2021-04-19,Dallas_TX,32.776664,-96.796988,15.8,60.440000000000005,4.559999999999995,0.0,5.401714285714284,0.33771428571428636,2.990571428571428,1.8158571428571437,4.2818000000000005,0.9410000000000006
2021-04-20,Dallas_TX,32.776664,-96.796988,11.41,52.538,12.462000000000003,0.0,7.1819999999999995,0.0248571428571438,3.880714285714286,1.3778571428571433,4.388000000000001,0.9410000000000006
2021-04-21,Dallas_TX,32.776664,-96.796988,10.6,51.08,13.920000000000002,0.0,9.170571428571426,0.0,4.875,1.1468571428571437,4.593800000000001,0.9410000000000006
2021-04-22,Dallas_TX,32.776664,-96.796988,14.15,57.47,7.530000000000001,0.0,9.363428571428571,0.0,5.412857142857143,1.0058571428571434,4.630399999999999,0.9410000000000006
2021-04-23,Dallas_TX,32.776664,-96.796988,18.31,64.958,0.04200000000000159,0.0,8.50457142857143,0.0,5.415857142857143,0.5010000000000007,4.479200000000001,0.9410000000000006
2021-04-24,Dallas_TX,32.776664,-96.796988,17.65,63.769999999999996,1.230000000000004,0.0,7.000285714285716,0.0,5.2139999999999995,0.5010000000000007,4.283600000000001,0.9410000000000006
2021-04-25,Dallas_TX,32.776664,-96.796988,19.06,66.30799999999999,0.0,1.3079999999999927,5.677714285714287,0.1868571428571418,5.214,0.49842857142857205,4.1370000000000005,0.9846000000000004
2021-04-26,Dallas_TX,32.776664,-96.796988,21.65,70.97,0.0,5.969999999999999,5.026285714285716,1.0397142857142845,5.214,0.6887142857142854,4.1370000000000005,1.1526
2021-04-27,Dallas_TX,32.776664,-96.796988,21.54,70.77199999999999,0.0,5.771999999999991,3.2460000000000013,1.8642857142857119,5.214,0.9445714285714278,3.934,1.3449999999999998
2021-04-28,Dallas_TX,32.776664,-96.796988,24.63,76.334,0.0,11.334000000000003,1.2574285714285725,3.4834285714285693,5.214,1.7417142857142847,3.7622000000000004,1.7227999999999999
2021-04-29,Dallas_TX,32.776664,-96.796988,19.99,67.982,0.0,2.9819999999999993,0.18171428571428652,3.9094285714285695,4.772571428571429,1.9547142857142847,3.7622000000000004,1.7738
2021-04-30,Dallas_TX,32.776664,-96.796988,19.34,66.812,0.0,1.8119999999999976,0.1757142857142863,4.1682857142857115,4.340142857142857,2.0841428571428557,3.4974,1.8341999999999998
2021-05-01,Dallas_TX,32.776664,-96.796988,19.81,67.658,0.0,2.6580000000000013,0.0,4.547999999999997,3.500142857142858,2.2739999999999987,3.1156,1.9227999999999998
2021-05-02,Dallas_TX,32.776664,-96.796988,22.15,71.87,0.0,6.8700000000000045,0.0,5.342571428571428,2.8388571428571434,2.764714285714285,2.8058,2.1518
2021-05-03,Dallas_TX,32.776664,-96.796988,25.2,77.36,0.0,12.36,0.0,6.255428571428571,2.513142857142858,3.647571428571428,2.6382,2.5638
2021-05-04,Dallas_TX,32.776664,-96.796988,18.87,65.96600000000001,0.0,0.9660000000000082,0.0,5.568857142857145,1.6230000000000007,3.716571428571428,2.5684,2.5960000000000005
2021-05-05,Dallas_TX,32.776664,-96.796988,17.17,62.906000000000006,2.093999999999994,0.0,0.2991428571428563,3.949714285714287,0.7782857142857144,3.716571428571428,2.6382,2.5818000000000003
2021-05-06,Dallas_TX,32.776664,-96.796988,20.16,68.288,0.0,3.2879999999999967,0.2991428571428563,3.9934285714285727,0.2404285714285714,3.951428571428571,2.6382,2.487
