region,week,hdd_weekly_sum,cdd_weekly_sum,hdd_7day_avg,cdd_7day_avg,hdd_14day_avg,cdd_14day_avg,hdd_30day_avg,cdd_30day_avg,temp_avg_f,temp_avg_c,latitude,longitude
San_Antonio_TX,2021-11-29,20.597999999999992,9.810000000000016,6.958530612244898,0.4097142857142865,6.449938775510205,0.4273469387755106,5.236285714285715,0.6028285714285716,63.45885714285714,17.47714285714286,29.424349,-98.491142
San_Antonio_TX,2021-12-06,49.854,8.897999999999996,3.7884489795918364,1.6250204081632666,5.373489795918367,1.0173673469387767,4.828428571428572,0.8554857142857146,59.149142857142856,15.082857142857142,29.424349,-98.491142
San_Antonio_TX,2021-12-13,31.320000000000007,17.09400000000001,5.434163265306124,2.098530612244898,4.61130612244898,1.8617755102040827,5.405114285714285,1.1418571428571433,62.96771428571429,17.204285714285714,29.424349,-98.491142
San_Antonio_TX,2021-12-20,45.13799999999999,2.471999999999994,8.162081632653061,1.0986122448979596,6.7981224489795915,1.598571428571429,6.1979428571428565,1.2360285714285724,58.904857142857146,14.947142857142856,29.424349,-98.491142
San_Antonio_TX,2021-12-27,27.258000000000003,17.135999999999996,1.566612244897959,1.7071836734693873,4.86434693877551,1.4028979591836734,4.663428571428571,1.5982000000000005,63.553999999999995,17.529999999999998,29.424349,-98.491142
San_Antonio_TX,2022-01-03,113.388,0.0,13.295142857142858,1.0138775510204074,7.430877551020408,1.3605306122448972,7.031657142857143,1.4843999999999997,48.80171428571428,9.334285714285715,29.424349,-98.491142
San_Antonio_TX,2022-01-10,104.334,0.0,14.868122448979593,0.0,14.081632653061224,0.5069387755102037,9.13717142857143,1.0540571428571428,50.095142857142854,10.052857142857144,29.424349,-98.491142
San_Antonio_TX,2022-01-17,121.28999999999999,0.0,15.14730612244898,0.0,15.007714285714286,0.0,10.987142857142857,0.6535999999999996,47.67285714285714,8.707142857142857,29.424349,-98.491142
San_Antonio_TX,2022-01-24,107.34,0.0,17.259551020408164,0.0,16.20342857142857,0.0,14.262828571428571,0.4046285714285712,49.66571428571428,9.814285714285715,29.424349,-98.491142
San_Antonio_TX,2022-01-31,151.15200000000002,0.0,16.793020408163265,0.0,17.026285714285713,0.0,16.10674285714286,0.0,43.40685714285714,6.337142857142857,29.424349,-98.491142
San_Antonio_TX,2022-02-07,103.506,0.0,19.873224489795916,0.0,18.33312244897959,0.0,17.069314285714285,0.0,50.21342857142857,10.118571428571428,29.424349,-98.491142
San_Antonio_TX,2022-02-14,74.34,0.08400000000000318,11.915142857142857,0.008571428571428896,15.894183673469389,0.004285714285714448,16.53902857142857,0.002000000000000076,54.392,12.44,29.424349,-98.491142
San_Antonio_TX,2022-02-21,120.738,7.5120000000000005,12.52004081632653,0.994775510204082,12.217591836734695,0.5016734693877554,15.284,0.23411428571428589,48.82485714285714,9.347142857142858,29.424349,-98.491142
San_Antonio_TX,2022-02-28,36.92399999999999,13.482,14.267020408163264,0.5262857142857141,13.393530612244898,0.7605306122448982,15.067371428571429,0.35691428571428585,61.65114285714286,16.472857142857144,29.424349,-98.491142
San_Antonio_TX,2022-03-07,103.884,0.0,8.802122448979592,1.4815102040816324,11.534571428571427,1.0038979591836734,12.0888,0.7026000000000001,50.15942857142857,10.088571428571429,29.424349,-98.491142
San_Antonio_TX,2022-03-14,10.224000000000018,3.162000000000006,7.460448979591839,0.2581224489795923,8.131285714285715,0.8698163265306125,10.795514285714287,0.7616285714285717,63.991142857142854,17.77285714285714,29.424349,-98.491142
San_Antonio_TX,2022-03-21,20.358000000000004,13.871999999999986,2.830040816326531,1.2506938775510197,5.145244897959185,0.754408163265306,8.887857142857143,0.8920857142857141,64.07342857142858,17.818571428571428,29.424349,-98.491142
San_Antonio_TX,2022-03-28,0.0,42.77999999999999,0.8033877551020411,4.352938775510203,1.8167142857142864,2.8018163265306106,5.086314285714287,1.8059428571428566,71.11142857142856,21.728571428571428,29.424349,-98.491142
San_Antonio_TX,2022-04-04,0.9599999999999937,41.885999999999996,0.078367346938775,6.565959183673469,0.44087755102040804,5.459448979591835,3.529342857142858,2.9356857142857136,70.84657142857142,21.58142857142857,29.424349,-98.491142
San_Antonio_TX,2022-04-11,0.0,98.14800000000001,0.05877551020408126,9.834489795918369,0.06857142857142813,8.200224489795918,1.0386285714285717,5.1644,79.02114285714286,26.12285714285714,29.424349,-98.491142
San_Antonio_TX,2022-04-18,0.0,88.644,0.0,12.88861224489796,0.02938775510204063,11.361551020408163,0.41877142857142846,7.967714285714285,77.66342857142857,25.368571428571425,29.424349,-98.491142
San_Antonio_TX,2022-04-25,0.29399999999999693,65.48400000000001,0.03599999999999962,10.2885306122449,0.01799999999999981,11.588571428571429,0.04039999999999971,9.61794285714286,74.31285714285715,23.50714285714286,29.424349,-98.491142
