Power Futures Historical Data
From ERCOT Hub Average Settlement Prices
Date,Close,High,Low,Open,Volume
2023-01-22,30.68375,374.52,15.13,16.71,
2023-01-23,22.908645833333335,94.98,0.28,22.83,
2023-01-24,20.6696875,30.79,11.68,17.87,
2023-01-25,16.877604166666668,44.72,0.0,14.53,
2023-01-26,22.968125,53.29,4.53,19.66,
2023-01-27,17.246666666666666,62.53,11.19,23.65,
2023-01-28,18.318958333333335,34.34,4.75,15.99,
2023-01-29,25.133020833333333,70.95,6.91,11.0,
2023-01-30,93.285625,623.73,18.91,23.37,
2023-01-31,40.111979166666664,75.27,27.76,29.82,
2023-02-01,41.07270833333333,83.67,33.68,35.73,
2023-02-02,40.13125,107.89,-2.36,93.39,
2023-02-03,20.260729166666668,42.08,0.01,21.96,
2023-02-04,6.13375,18.12,-3.94,10.98,
2023-02-05,10.044270833333334,30.21,-31.38,10.2,
2023-02-06,-2.2476041666666666,20.91,-31.53,-31.32,
2023-02-07,10.970520833333333,47.68,-9.23,-6.7,
2023-02-08,29.75375,206.91,8.78,18.11,
2023-02-09,19.1403125,161.75,0.03,22.22,
2023-02-10,10.392604166666667,31.25,-4.94,5.7,
2023-02-11,25.26364583333333,330.24,9.26,30.01,
2023-02-12,10.7953125,23.82,-1.24,18.72,
2023-02-13,17.965,71.12,-0.65,-0.65,
2023-02-14,14.5603125,39.85,-3.0,19.22,
2023-02-15,15.852604166666666,111.04,4.64,24.02,
2023-02-16,9.430520833333334,58.17,-3.99,4.1,
2023-02-17,25.171562500000004,123.21,9.5,14.1,
2023-02-18,14.277812500000001,22.17,6.94,22.17,
2023-02-19,17.3371875,29.27,7.02,16.62,
2023-02-20,9.836145833333333,25.52,-1.37,6.21,
2023-02-21,12.005104166666667,24.18,0.14,11.07,
2023-02-22,10.234895833333333,35.9,-1.61,7.74,
2023-02-23,11.168854166666668,29.68,0.98,5.33,
2023-02-24,36.15239583333334,137.61,10.66,11.17,
2023-02-25,43.898125,110.41,19.43,29.81,
2023-02-26,15.001666666666667,60.02,1.07,17.88,
2023-02-27,12.926875,51.83,-3.01,7.22,
2023-02-28,20.926041666666666,123.56,3.0,9.03,
2023-03-01,31.845625,123.11,3.2,3.2,
2023-03-02,22.722604166666667,78.18,9.62,20.79,
2023-03-03,15.069479166666667,54.92,-0.01,18.74,
2023-03-04,26.902708333333333,196.77,8.52,23.68,
2023-03-05,11.838229166666666,51.43,1.45,27.53,
2023-03-06,25.39854166666667,148.88,3.18,7.1,
2023-03-07,24.391458333333333,58.49,17.32,21.26,
2023-03-08,30.544479166666665,80.15,11.92,21.11,
2023-03-09,45.353437500000005,287.83,18.95,46.64,
2023-03-10,31.267187500000002,179.52,12.14,21.17,
2023-03-11,17.681458333333335,48.73,8.89,16.73,
2023-03-12,19.610652173913046,65.8,11.59,14.75,
2023-03-13,18.187395833333333,46.88,9.05,11.95,
2023-03-14,20.939895833333335,118.35,11.74,20.19,
2023-03-15,8.064895833333333,18.46,-1.33,12.46,
2023-03-16,9.349270833333334,40.04,-30.74,3.69,
2023-03-17,16.246875,44.39,-1.81,8.08,
2023-03-18,23.849375,54.94,10.67,34.17,
2023-03-19,33.72895833333333,138.29,9.4,29.74,
2023-03-20,12.6071875,54.43,7.4,11.77,
2023-03-21,24.445104166666667,353.05,6.55,8.11,
2023-03-22,17.623958333333334,162.22,-0.9,5.34,
2023-03-23,32.966458333333335,265.9,-0.58,12.4,
2023-03-24,25.6478125,115.06,13.81,19.88,
2023-03-25,40.220625000000005,460.55,-0.83,18.67,
2023-03-26,43.66302083333333,368.03,7.76,27.71,
2023-03-27,89.981875,900.84,11.65,14.76,
2023-03-28,21.783020833333335,85.18,0.25,18.71,
2023-03-29,30.395104166666666,133.47,7.71,43.11,
2023-03-30,13.198437499999999,21.84,7.47,8.58,
2023-03-31,15.212708333333333,56.02,1.05,13.68,
2023-04-01,20.27541666666667,33.0,7.57,21.55,
2023-04-02,10.249374999999999,40.75,0.74,7.82,
2023-04-03,20.928645833333334,77.85,6.61,13.55,
2023-04-04,15.203854166666666,27.91,0.84,11.59,
2023-04-05,14.676979166666667,36.1,5.29,25.45,
2023-04-06,16.646874999999998,86.46,-0.18,10.9,
2023-04-07,20.4478125,63.76,11.08,14.59,
2023-04-08,26.954791666666665,76.95,9.35,23.82,
2023-04-09,15.258229166666666,21.1,7.21,10.16,
2023-04-10,25.140416666666667,117.4,5.69,13.74,
2023-04-11,20.296979166666667,63.51,3.22,9.88,
2023-04-12,15.685625,70.65,5.39,10.3,
2023-04-13,18.85625,380.96,0.92,10.67,
2023-04-14,18.163229166666667,128.41,-6.38,1.96,
2023-04-15,21.98375,76.01,7.32,29.94,
2023-04-16,21.661666666666665,312.83,6.17,12.52,
2023-04-17,6.2863541666666665,21.14,0.48,21.14,
2023-04-18,14.156770833333333,98.41,1.81,6.13,
2023-04-19,17.330729166666668,47.7,5.9,10.8,
2023-04-20,23.949583333333333,116.49,4.08,8.64,
2023-04-21,39.32114583333333,433.37,11.97,17.45,
2023-04-22,10.3475,29.79,2.5,29.79,
2023-04-23,28.949895833333333,126.93,9.18,9.23,
2023-04-24,32.7275,131.37,12.46,51.06,
2023-04-25,22.577812499999997,65.54,11.14,20.75,
2023-04-26,29.2209375,303.17,13.64,16.71,
2023-04-27,21.163229166666667,78.61,7.71,24.11,
2023-04-28,14.161041666666668,147.06,-0.38,9.6,
2023-04-29,17.252604166666668,196.46,-2.4,19.42,
2023-04-30,14.305729166666666,43.09,0.01,43.09,
2023-05-01,56.3375,652.09,1.5,11.13,
2023-05-02,31.359166666666667,169.09,9.78,16.48,
2023-05-03,26.518958333333334,210.47,10.41,52.95,
2023-05-04,70.09895833333333,1464.84,12.65,15.35,
2023-05-05,47.46645833333333,326.31,1.94,23.41,
2023-05-06,18.250520833333333,87.26,-3.9,19.29,
2023-05-07,12.441979166666668,23.12,4.26,20.67,
2023-05-08,25.876041666666666,76.32,6.96,9.65,
2023-05-09,16.698229166666668,28.22,4.77,14.11,
2023-05-10,18.65625,71.25,10.85,13.1,
2023-05-11,52.937708333333326,601.14,9.46,11.79,
2023-05-12,29.121041666666667,74.77,17.77,22.42,
2023-05-13,24.3865625,78.08,16.75,20.18,
2023-05-14,26.6453125,92.85,19.81,22.06,
2023-05-15,28.705416666666665,76.46,18.65,24.9,
2023-05-16,26.9303125,77.49,18.52,23.14,
2023-05-17,23.1909375,59.4,15.87,20.06,
2023-05-18,31.049583333333334,89.75,16.35,22.21,
2023-05-19,28.671562499999997,75.69,13.88,18.63,
2023-05-20,33.57395833333333,96.17,16.86,17.89,
2023-05-21,25.824791666666666,61.44,18.48,36.08,
2023-05-22,25.697083333333335,59.75,18.49,19.39,
2023-05-23,36.435625,99.29,15.6,19.93,
2023-05-24,38.4278125,320.42,20.32,24.53,
2023-05-25,28.170416666666668,80.38,16.99,27.33,
2023-05-26,27.139375,75.23,16.76,21.53,
2023-05-27,17.110520833333332,23.87,10.54,18.77,
2023-05-28,16.748958333333334,23.85,11.49,23.85,
2023-05-29,30.579687500000002,134.5,12.23,15.24,
2023-05-30,20.24802083333333,66.81,9.08,16.03,
2023-05-31,20.18104166666667,53.77,9.47,10.4,
2023-06-01,25.786354166666666,267.01,11.82,15.08,
2023-06-02,34.8684375,541.67,12.12,18.4,
2023-06-03,26.798333333333332,76.4,16.14,28.71,
2023-06-04,18.376250000000002,29.36,10.95,20.17,
2023-06-05,25.435729166666665,95.41,17.98,25.02,
2023-06-06,27.89135416666667,158.46,17.36,23.19,
2023-06-07,24.77135416666667,76.05,12.57,21.21,
2023-06-08,20.594270833333333,52.69,8.71,12.19,
2023-06-09,34.895312499999996,205.5,11.35,19.47,
2023-06-10,29.864479166666666,367.64,9.51,20.13,
2023-06-11,25.069479166666667,81.11,0.0,23.58,
2023-06-12,21.668229166666666,44.44,12.51,19.46,
2023-06-13,24.252291666666665,36.03,19.66,24.6,
2023-06-14,53.5234375,501.27,18.2,20.27,
2023-06-15,29.426875,77.61,14.78,23.54,
2023-06-16,94.52749999999999,1189.14,18.81,20.36,
2023-06-17,27.148750000000003,74.6,16.4,24.42,
2023-06-18,48.26458333333333,440.9,17.38,20.68,
2023-06-19,49.878125000000004,235.63,12.22,18.8,
2023-06-20,937.1630208333332,4990.35,16.95,21.05,
2023-06-21,38.514270833333335,222.82,17.15,24.88,
2023-06-22,25.415833333333335,75.0,11.96,14.2,
2023-06-23,24.83666666666667,248.21,13.9,20.1,
2023-06-24,24.666770833333334,93.58,2.19,20.08,
2023-06-25,30.218437499999997,187.81,-0.02,19.41,
2023-06-26,35.491458333333334,127.92,15.7,21.73,
2023-06-27,23.798333333333332,57.93,16.53,20.53,
2023-06-28,22.527604166666666,39.65,12.47,23.69,
2023-06-29,23.265312499999997,64.48,12.94,23.36,
2023-06-30,22.921041666666667,43.95,12.25,23.74,
2023-07-01,22.503854166666667,33.35,16.46,24.83,
2023-07-02,28.521041666666665,79.97,19.08,23.34,
2023-07-03,43.98458333333334,652.12,20.55,24.49,
2023-07-04,22.0040625,28.2,17.28,21.64,
2023-07-05,26.19604166666667,63.14,13.96,20.09,
2023-07-06,32.936458333333334,216.2,19.4,23.48,
2023-07-07,30.43239583333333,133.99,15.75,24.42,
2023-07-08,41.905833333333334,286.51,19.07,21.93,
2023-07-09,20.795104166666665,32.99,11.35,20.01,
2023-07-10,165.87052083333333,3702.69,21.0,24.41,
2023-07-11,44.63385416666667,473.22,17.99,25.16,
2023-07-12,101.42729166666668,1160.01,11.16,21.15,
2023-07-13,38.44239583333333,164.05,17.78,22.34,
2023-07-14,30.6284375,104.94,19.18,20.42,
2023-07-15,25.5578125,69.8,15.67,19.54,
2023-07-16,27.869479166666665,147.34,15.07,22.36,
2023-07-17,29.819270833333334,162.99,12.32,19.12,
2023-07-18,20.749270833333334,62.74,11.08,20.24,
2023-07-19,23.403020833333333,134.11,10.21,21.15,
2023-07-20,34.750729166666666,146.53,15.95,20.46,
2023-07-21,25.769166666666667,63.27,15.46,20.17,
2023-07-22,33.1065625,78.83,19.49,25.23,
2023-07-23,25.021770833333335,69.02,13.89,25.28,
2023-07-24,27.99354166666667,87.77,7.55,17.99,
2023-07-25,27.37572916666667,96.89,14.67,21.78,
2023-07-26,43.62072916666667,191.15,18.87,26.27,
2023-07-27,29.156041666666667,69.77,18.24,24.83,
2023-07-28,34.666354166666665,130.96,17.79,21.82,
2023-07-29,28.008125000000003,72.08,16.7,21.99,
2023-07-30,41.5309375,204.66,15.99,23.02,
2023-07-31,193.53520833333334,3110.56,18.94,25.71,
2023-08-01,43.86875,517.49,19.31,23.06,
2023-08-02,49.649791666666665,249.18,20.96,27.64,
2023-08-03,67.12760416666667,519.45,14.12,24.24,
2023-08-04,350.4109375,2852.69,16.95,21.71,
2023-08-05,30.708020833333332,100.07,15.38,23.87,
2023-08-06,109.35010416666667,2596.78,12.41,21.9,
2023-08-07,208.70145833333333,2022.74,18.52,23.11,
2023-08-08,183.0611458333333,2414.26,21.08,27.91,
2023-08-09,97.86458333333333,1546.96,12.19,21.79,
2023-08-10,511.9258333333333,3842.89,24.9,27.63,
2023-08-11,235.5325,2491.67,19.64,30.19,
2023-08-12,131.79708333333335,2504.56,12.63,28.13,
2023-08-13,102.95489583333334,1373.46,9.15,25.1,
2023-08-14,27.744375,71.7,15.61,23.0,
2023-08-15,55.3709375,473.89,21.79,27.2,
2023-08-16,36.324999999999996,255.77,12.84,33.1,
2023-08-17,902.5615625,5054.88,4.17,18.57,
2023-08-18,46.89395833333333,197.79,18.26,25.98,
2023-08-19,36.322916666666664,284.49,14.06,21.96,
2023-08-20,107.25135416666666,1402.4,20.29,23.02,
2023-08-21,60.45083333333333,359.5,26.5,42.03,
2023-08-22,52.51958333333334,147.82,25.58,30.15,
2023-08-23,51.549479166666664,529.02,23.52,29.41,
2023-08-24,477.8640625,4336.92,24.92,28.59,
2023-08-25,605.4758333333333,4908.75,20.54,33.78,
2023-08-26,339.568125,4912.85,21.57,44.86,
2023-08-27,122.9784375,1831.11,17.7,68.97,
2023-08-28,179.24625,3436.63,24.25,26.48,
2023-08-29,125.91239583333333,1459.25,25.05,34.25,
2023-08-30,495.1613541666666,5009.63,22.1,28.8,
2023-08-31,96.745,1960.18,20.0,28.78,
2023-09-01,39.596979166666664,212.54,15.99,21.23,
2023-09-02,35.24010416666667,112.45,16.83,23.67,
2023-09-03,24.462083333333336,70.47,15.42,22.92,
2023-09-04,22.053541666666664,114.8,0.06,18.38,
2023-09-05,165.79656250000002,2169.3,12.12,15.76,
2023-09-06,785.3202083333334,5075.46,22.06,24.82,
2023-09-07,334.4080208333333,4758.61,18.55,27.54,
2023-09-08,397.3329166666667,4949.33,14.14,22.17,
2023-09-09,36.43333333333333,105.92,19.92,22.31,
2023-09-10,23.308541666666667,106.41,13.54,22.52,
2023-09-11,21.051145833333333,33.28,13.65,17.12,
2023-09-12,31.532083333333333,75.0,18.97,18.97,
2023-09-13,31.575,65.03,24.08,37.53,
2023-09-14,27.030208333333334,57.02,19.63,27.15,
2023-09-15,34.136562500000004,356.71,20.88,21.29,
2023-09-16,26.125208333333333,60.44,17.59,22.92,
2023-09-17,50.519375,1259.1,17.1,30.58,
2023-09-18,23.55395833333333,69.1,10.79,21.98,
2023-09-19,17.9878125,40.02,-2.17,10.38,
2023-09-20,43.49489583333334,416.86,11.72,17.6,
2023-09-21,37.57177083333333,122.92,19.14,26.53,
2023-09-22,36.029270833333335,231.18,13.92,22.87,
2023-09-23,79.15729166666667,803.82,17.32,22.23,
2023-09-24,90.27697916666666,751.11,19.76,24.48,
2023-09-25,48.73010416666667,479.18,22.41,22.53,
2023-09-26,49.04354166666667,373.85,20.12,34.19,
2023-09-27,30.89197916666667,78.59,16.86,21.27,
2023-09-28,22.55,54.77,13.99,18.74,
2023-09-29,18.176458333333333,45.01,10.16,14.2,
2023-09-30,22.234583333333333,36.21,14.35,21.97,
2023-10-01,20.20895833333333,26.01,15.09,18.62,
2023-10-02,21.0153125,49.5,13.91,17.75,
2023-10-03,27.038229166666667,88.56,16.88,17.43,
2023-10-04,36.7784375,428.52,18.11,23.51,
2023-10-05,28.739270833333336,287.74,15.7,26.8,
2023-10-06,37.086354166666666,332.05,18.41,24.84,
2023-10-07,27.096041666666665,355.36,12.33,23.82,
2023-10-08,20.127916666666668,155.6,0.01,26.22,
2023-10-09,35.069583333333334,429.74,8.19,18.62,
2023-10-10,25.22583333333333,61.84,17.57,21.27,
2023-10-11,18.588125,27.18,12.11,22.41,
2023-10-12,13.624791666666667,35.34,-0.25,12.84,
2023-10-13,28.364895833333335,236.0,8.83,22.9,
2023-10-14,18.089479166666667,278.95,-4.07,23.61,
2023-10-15,13.225520833333334,60.1,-0.86,60.1,
2023-10-16,28.244583333333335,485.8,8.86,32.83,
2023-10-17,23.183541666666667,284.93,7.57,22.18,
2023-10-18,12.9440625,43.58,-2.54,8.56,
2023-10-19,57.559583333333336,1105.9,14.92,17.25,
2023-10-20,43.901041666666664,525.45,16.16,34.15,
2023-10-21,18.6909375,56.87,7.95,18.61,
2023-10-22,35.056979166666665,187.03,13.46,17.69,
2023-10-23,33.8596875,129.88,13.79,19.97,
2023-10-24,19.15125,57.37,9.79,20.65,
2023-10-25,66.42885416666667,1249.15,8.93,10.58,
2023-10-26,27.703333333333333,203.57,11.97,27.6,
2023-10-27,31.631354166666668,76.2,12.23,16.37,
2023-10-28,33.6234375,69.15,21.49,34.52,
2023-10-29,17.0471875,29.9,0.43,22.33,
2023-10-30,17.880937499999998,57.08,-5.15,2.68,
2023-10-31,24.896666666666665,44.38,10.72,28.86,
2023-11-01,20.930625,35.17,0.78,28.02,
2023-11-02,16.8025,46.4,2.79,12.17,
2023-11-03,14.977604166666666,30.92,6.18,11.14,
2023-11-04,20.455729166666668,76.4,0.48,5.43,
2023-11-05,35.144800000000004,251.74,8.33,22.13,
2023-11-06,23.45104166666667,304.9,-1.36,9.43,
2023-11-07,18.85125,77.95,4.05,8.38,
2023-11-08,60.017083333333325,944.25,5.55,10.26,
2023-11-09,26.51625,71.02,9.81,9.81,
2023-11-10,35.315729166666664,146.41,20.57,22.47,
2023-11-11,52.9046875,355.77,22.82,131.7,
2023-11-12,47.290729166666665,151.39,25.59,51.84,
2023-11-13,58.354166666666664,478.78,23.47,29.58,
2023-11-14,38.26145833333333,159.75,19.81,23.34,
2023-11-15,33.6484375,175.08,18.53,22.15,
2023-11-16,21.7003125,37.44,14.66,19.34,
2023-11-17,32.783125,144.2,15.37,19.36,
2023-11-18,26.142291666666665,88.47,16.81,29.25,
2023-11-19,25.822916666666668,61.43,9.68,19.87,
2023-11-20,20.143854166666667,54.17,9.44,28.57,
2023-11-21,21.967916666666667,751.47,-15.42,4.47,
2023-11-22,24.071770833333332,141.88,14.59,31.68,
2023-11-23,18.9728125,26.27,12.35,17.46,
2023-11-24,21.555625000000003,50.37,12.82,13.72,
2023-11-25,39.44104166666667,154.27,20.53,25.53,
2023-11-26,33.44770833333333,194.42,-0.07,45.49,
2023-11-27,29.230625,66.62,15.6,29.98,
2023-11-28,23.280104166666664,68.04,0.85,29.73,
2023-11-29,18.980729166666666,49.73,5.21,12.45,
2023-11-30,28.818125,337.83,7.21,7.21,
2023-12-01,38.70885416666667,136.69,19.98,47.06,
2023-12-02,30.137395833333333,193.52,-0.88,50.96,
2023-12-03,21.107291666666665,66.0,-0.68,27.39,
2023-12-04,28.309166666666666,125.41,14.48,24.25,
2023-12-05,61.086354166666666,625.89,18.11,19.9,
2023-12-06,24.7140625,109.87,6.9,29.88,
2023-12-07,11.228645833333333,26.67,-1.29,13.41,
2023-12-08,22.991249999999997,417.71,2.13,10.6,
2023-12-09,16.442604166666666,22.16,4.89,15.7,
2023-12-10,17.831875,90.7,0.0,13.29,
2023-12-11,19.9190625,74.0,-3.95,14.36,
2023-12-12,16.752916666666668,57.27,-0.17,13.59,
2023-12-13,15.575520833333334,25.15,-11.21,12.73,
2023-12-14,15.395312500000001,22.55,10.07,10.07,
2023-12-15,22.077083333333334,65.12,11.53,11.53,
2023-12-16,18.412187499999998,39.71,-0.27,14.18,
2023-12-17,22.70625,53.77,6.55,17.35,
2023-12-18,20.576666666666664,135.23,4.49,28.98,
2023-12-19,12.190416666666666,25.35,-0.73,7.13,
2023-12-20,9.500937500000001,22.65,-2.61,5.92,
2023-12-21,17.058958333333333,64.64,12.25,12.25,
2023-12-22,17.853437500000002,41.04,3.67,12.7,
2023-12-23,9.913541666666667,26.92,-1.73,2.94,
2023-12-24,11.449270833333335,30.04,-3.21,18.78,
2023-12-25,22.5909375,78.1,1.01,9.68,
2023-12-26,21.383854166666666,80.01,9.03,23.31,
2023-12-27,23.508229166666666,76.85,0.0,28.94,
2023-12-28,20.704270833333332,45.14,0.01,23.03,
2023-12-29,28.651979166666667,106.32,0.01,26.6,
2023-12-30,33.201875,280.02,7.84,26.99,
2023-12-31,14.547916666666666,30.88,6.51,8.51,
2024-01-01,27.177083333333332,76.49,12.58,12.58,
2024-01-02,34.79479166666667,102.2,17.93,21.75,
2024-01-03,23.42770833333333,138.82,14.98,27.21,
2024-01-04,20.9321875,67.02,4.36,19.26,
2024-01-05,18.603645833333335,48.48,-0.28,20.95,
2024-01-06,33.2709375,86.29,9.81,27.0,
2024-01-07,27.179791666666663,150.93,-5.06,60.25,
2024-01-08,16.47,41.02,-1.43,11.71,
2024-01-09,21.36708333333333,148.47,-0.45,19.98,
2024-01-10,14.831041666666666,39.09,-0.73,14.16,
2024-01-11,10.222395833333334,27.36,-30.57,26.57,
2024-01-12,11.214583333333332,96.5,-32.0,-30.76,
2024-01-13,3.663854166666667,24.56,-29.84,24.37,
2024-01-14,70.77770833333334,104.89,6.68,6.68,
2024-01-15,109.875,268.55,24.42,102.1,
2024-01-16,148.71072916666665,1175.56,20.95,51.31,
2024-01-17,23.655416666666667,54.61,3.58,43.57,
2024-01-18,16.7390625,39.19,0.0,12.15,
2024-01-19,20.988541666666666,71.88,0.27,16.66,
2024-01-20,36.129583333333336,214.44,16.97,26.6,
2024-01-21,41.400416666666665,312.38,17.78,24.02,
2024-01-22,78.69812499999999,486.8,22.08,38.97,
2024-01-23,34.41322916666667,125.14,20.48,22.47,
2024-01-24,27.921666666666667,68.81,19.02,19.97,
2024-01-25,20.4646875,65.32,12.21,19.25,
2024-01-26,29.108125,92.15,18.04,20.54,
2024-01-27,20.298125,68.59,-0.09,21.27,
2024-01-28,19.518541666666668,50.85,-0.66,33.94,
2024-01-29,17.439270833333335,64.33,9.97,13.27,
2024-01-30,22.386875,60.17,13.13,17.03,
2024-01-31,17.310416666666665,110.88,9.2,15.63,
2024-02-01,15.362812499999999,77.33,-0.83,8.78,
2024-02-02,8.061562499999999,68.9,-4.77,-1.32,
2024-02-03,14.774375,65.66,0.0,65.66,
2024-02-04,4.04125,12.48,-3.56,10.18,
2024-02-05,15.888020833333334,91.08,-0.25,-0.25,
2024-02-06,19.065729166666667,156.83,6.52,22.93,
2024-02-07,15.978333333333333,92.06,-1.32,6.07,
2024-02-08,15.3934375,41.86,2.86,14.44,
